,elbow-l,elbow-r,knee-l,knee-r,kneck-l,kneck-r,leg-l,leg-r,back,Pose
0,56.22178519046732,-56.22178519046732,119.98163936884933,65.22485943116808,63.43494882292201,-34.95466963050331,27.45792264999722,-33.15746782790759,14.036243467926468,goddess
1,151.55707137563667,-71.76059915334886,80.55179874782232,58.76297473152164,72.53482497911978,-42.22668887849458,101.88865803962797,-35.793340681974,15.154068050312588,goddess
2,45.0,66.8895567699047,86.74413290423684,74.24882633654697,54.74129959795203,84.3756560891126,-50.13116528289632,-21.221588826115017,-9.66759598763648,goddess
3,134.83860386487962,32.91671814404678,83.89604847425612,-89.61344173623323,123.49077866179101,56.70643672915333,46.51872045315431,-40.801327191177194,0.0,goddess
4,79.83761496171857,-71.22196677755446,-66.80401569590134,76.4520610119995,111.80140948635182,68.19859051364818,47.64126726902644,-46.91327875244141,0.0,goddess
5,33.349463594471864,-85.9634805008197,100.98065001017355,45.9862050070237,51.15626896638859,-49.067544013384385,65.41324693557715,-71.60633441270984,6.900328169277287,goddess
6,90.0,-87.27368900609373,105.94539590092285,62.10272896905237,116.56505117707799,56.309932474020215,52.25319461272534,-49.76364169072618,0.0,goddess
7,61.27386933469565,-61.27386933469565,-35.031382154180434,-38.41375194950901,26.50823832558063,-69.47347255649974,38.60468588838756,17.796642663123983,164.41907615174838,goddess
8,54.80759567885677,-49.245262284467785,113.7203955723046,60.32036718564534,119.98163936884933,78.40782458970892,46.920610252000685,-40.72179032332987,0.0,goddess
9,70.3461759419467,-58.54165338569195,1000.0,-56.04589849276111,47.802451519866786,-57.82878287145543,32.6609127216738,-44.62388431173557,-2.8078971620190223,goddess
10,36.066122743986114,-44.56358792123484,-53.48624225358724,1000.0,118.44292862436335,50.9061411137705,18.65713670405597,-57.658752849448895,0.0,goddess
11,-10.812711650110119,20.15069115842913,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,goddess
12,64.76135541313846,17.780168420654316,117.72825742231913,61.51532835866689,88.73632744834174,-64.69862137458027,117.72825742231913,-22.65650688261854,4.376876880498555,goddess
13,1000.0,1000.0,1000.0,1000.0,68.08809480430988,1000.0,97.32640666016954,69.87368842403112,54.58544664980007,goddess
14,37.504142360270144,153.78862198216848,-5.439123335785697,135.0,90.0,90.0,-78.30106239119733,0.0,0.0,goddess
15,29.099402938492965,-18.941977883836785,117.78392641220928,62.21607358779072,102.99461679191651,69.5377284765778,34.425631108338614,-42.17082416236972,0.0,goddess
16,0.0,0.0,111.08201259279397,-87.90822486282981,66.51797126568212,-51.72694972763582,38.67752787279777,-60.50526811243679,10.914113005810776,goddess
17,42.25535173185473,-1.921871821549766,1000.0,1000.0,54.025276064367056,-79.8269687423412,1.560085208245625,1000.0,6.465182340639769,goddess
18,90.0,-71.82198120158151,146.17791478250604,51.52929407681895,104.23728046576109,68.87528085392752,15.644066419075457,-4.68957009939173,164.68718163919368,goddess
19,64.76135541313846,17.780168420654316,117.72825742231913,61.51532835866689,88.73632744834174,-64.69862137458027,117.72825742231913,-22.65650688261854,4.376876880498555,goddess
20,96.89242312248514,83.10757687751486,78.91477588576198,-73.55928097392898,53.53076560994813,120.81570575172918,-57.67219852224756,57.67219852224756,0.0,goddess
21,45.180458551356814,156.21796957677861,142.99747347180383,80.81439117855685,111.03751102542182,54.46232220802562,21.848458477883575,-31.260623199398218,0.0,goddess
